problem,algorithm,metric,direction,n_runs,median,iqr,mean,std,min,max,n_unsupported,n_failed
WFG4,MOSADE,time_s,lower,31,435.2815096999984,16.958675600000788,431.4006745677422,17.095407098537102,358.54209229999833,454.59266480000224,0,0
WFG4,MOSADE_eps_zero,hv,higher,31,6.242636381977554,0.004359780164602256,6.242348505562425,0.00649405766958595,6.226748718178953,6.2536318932290005,0,0
WFG4,MOSADE_eps_zero,igd,lower,31,0.006173446877917098,0.0006299884978650432,0.0061472526944143435,0.0005035604041718208,0.004901437165142998,0.0070345014112780605,0,0
WFG4,MOSADE_eps_zero,igd_plus,lower,31,0.0031915653527019327,0.00032417900813733105,0.003196419226200253,0.00027188654592125297,0.0026293438798191873,0.0037977021036446935,0,0
WFG4,MOSADE_eps_zero,gd,lower,31,0.00449393794971149,0.00021671665784314068,0.004458848910894632,0.0001441772099218012,0.004128632189057377,0.004679731142123826,0,0
WFG4,MOSADE_eps_zero,spread,lower,31,0.2631187625009292,0.013703566134695255,0.2607894967721323,0.010092345971006242,0.23961834819354483,0.28158337552504614,0,0
WFG4,MOSADE_eps_zero,time_s,lower,31,574.9668779999993,23.2004363499982,564.7325160645161,32.947632479014956,407.7935595000017,601.0341616000005,0,0
WFG4,MOSADE_fixed_eps_initial,hv,higher,31,6.242636381977554,0.004359780164602256,6.242348505562425,0.00649405766958595,6.226748718178953,6.2536318932290005,0,0
WFG4,MOSADE_fixed_eps_initial,igd,lower,31,0.006173446877917098,0.0006299884978650432,0.0061472526944143435,0.0005035604041718208,0.004901437165142998,0.0070345014112780605,0,0
WFG4,MOSADE_fixed_eps_initial,igd_plus,lower,31,0.0031915653527019327,0.00032417900813733105,0.003196419226200253,0.00027188654592125297,0.0026293438798191873,0.0037977021036446935,0,0
WFG4,MOSADE_fixed_eps_initial,gd,lower,31,0.00449393794971149,0.00021671665784314068,0.004458848910894632,0.0001441772099218012,0.004128632189057377,0.004679731142123826,0,0
WFG4,MOSADE_fixed_eps_initial,spread,lower,31,0.2631187625009292,0.013703566134695255,0.2607894967721323,0.010092345971006242,0.23961834819354483,0.28158337552504614,0,0
WFG4,MOSADE_fixed_eps_initial,time_s,lower,31,562.8754238999973,39.32624179999948,542.2103295806452,48.09502678786146,400.38014629999816,588.642966499996,0,0
